word,freq,year
deficits,3,2015
deficits,1,2016
deficit,1,2002
deficit,1,2003
deficit,1,2004
deficit,1,2005
deficit,1,2006
deficit,2,2007
deficit,9,2009
deficit,10,2010
deficit,10,2011
deficit,7,2012
deficit,10,2013
deficit,2,2014
deficient,1,2013
defiance,1,2003
defiance,1,2004
defensethese,1,2001
defenses,2,2001
defenses,1,2002
defenses,1,2005
defenses,1,2013
defenses,1,2014
defense,4,2001
defense,1,2002
defense,2,2003
defense,3,2004
defense,1,2005
defense,1,2009
defense,1,2010
defense,3,2011
defense,3,2012
defense,4,2013
defense,2,2014
defending,1,2002
defending,1,2012
defending,1,2013
defenders,1,2004
defenders,1,2005
defended,1,2003
defend,1,2001
defend,1,2002
defend,4,2003
defend,4,2004
defend,3,2005
defend,1,2006
defend,2,2007
defend,3,2008
defend,1,2009
defend,1,2010
defend,3,2012
defend,3,2015
defend,1,2016
defectors,1,2003
defeatism,1,2006
defeating,1,2003
defeating,1,2004
defeating,1,2006
defeating,2,2008
defeating,1,2013
defeated,1,2003
defeated,1,2004
defeated,1,2006
defeated,3,2008
defeated,1,2012
defeat,2,2002
defeat,1,2005
defeat,3,2006
defeat,1,2009
defeat,2,2011
defeat,1,2014
defeat,1,2015
deeply,1,2003
deeply,2,2010
deeply,1,2011
deeply,1,2013
deepest,1,2003
deepest,1,2005
deeper,1,2006
deeper,1,2011
deeper,1,2012
deeper,1,2013
deepened,1,2014
deep,1,2002
deep,2,2006
deep,1,2007
deep,1,2010
deep,1,2012
deep,1,2015
deeds,1,2007
deeds,1,2009
deductions,1,2012
deductions,1,2013
deduction,3,2007
deduction,2,2012
deduct,1,2001
deduct,1,2004
dedication,2,2013
dedicating,1,2006
dedicates,1,2001
dedicated,1,2001
dedicated,1,2003
dedicated,1,2008
decrease,1,2006
declining,1,2009
declines,1,2003
declined,1,2004
declined,1,2005
declined,1,2008
declined,2,2010
decline,2,2006
decline,2,2009
decline,1,2011
decline,2,2012
decline,2,2016
declares,1,2004
declares,1,2010
declared,1,2004
declared,2,2005
declared,1,2006
declared,1,2007
declared,1,2008
declared,1,2013
declared,1,2014
declare,2,2013
declaration,1,2003
deck,1,2004
decisive,1,2002
decisive,1,2003
decisive,1,2006
decisive,1,2007
decisive,1,2012
decisions,2,2001
decisions,1,2003
decisions,2,2004
decisions,1,2005
decisions,2,2006
decisions,2,2007
decisions,4,2008
decisions,3,2009
decisions,3,2010
decisions,2,2013
decisions,1,2015
decisions,2,2016
decisionmaking,1,2009
decision,1,2003
decision,1,2010
decision,3,2014
decision,1,2015
decimated,1,2013
decides,1,2010
decides,1,2014
decided,1,2010
decide,1,2006
decide,2,2012
decide,1,2013
deceptive,1,2012
decent,1,2006
decent,1,2007
decent,1,2008
decent,1,2011
decent,1,2013
decent,1,2014
decency,1,2002
decency,1,2005
decency,1,2008
decency,1,2009
decency,3,2010
decency,1,2015
decency,1,2016
december,1,2007
december,1,2011
deceiving,2,2003
decadeslong,1,2016
decades,1,2002
decades,1,2004
decades,4,2005
decades,2,2006
decades,1,2008
decades,1,2009
decades,7,2010
decades,1,2011
decades,1,2012
decades,2,2013
decades,6,2014
decades,2,2015
decades,1,2016
decade,2,2002
decade,1,2003
decade,1,2006
decade,1,2008
decade,3,2009
decade,7,2010
decade,3,2011
decade,2,2012
decade,3,2013
decade,2,2014
decade,4,2015
decade,1,2016
debts,1,2001
debt,8,2001
debt,1,2002
debt,2,2007
debt,6,2009
debt,5,2010
debt,1,2011
debt,9,2012
debt,2,2013
debt,1,2014
debt,2,2015
debris,1,2006
debating,1,2006
debating,1,2007
debating,1,2008
debating,1,2016
debates,2,2001
debates,2,2006
debates,1,2007
debates,1,2008
debates,2,2009
debates,2,2010
debates,1,2011
debates,2,2015
debates,1,2016
debated,1,2010
debated,1,2013
debate,2,2004
debate,1,2005
debate,1,2006
debate,1,2007
debate,4,2008
debate,1,2009
debate,2,2011
debate,2,2012
debate,3,2014
debate,1,2015
debate,1,2016
debaathification,1,2008
deaths,2,2008
deaths,1,2013
death,1,2001
death,2,2002
death,3,2003
death,2,2004
death,4,2006
death,3,2007
dear,1,2002
dear,1,2004
dear,1,2008
dealt,1,2003
dealt,1,2004
dealt,1,2012
deals,1,2010
deals,1,2011
deals,2,2015
dealing,1,2004
dealing,2,2010
dealing,1,2014
dealers,1,2005
deal,2,2005
deal,1,2008
deal,2,2011
deal,2,2012
deal,1,2014
deal,1,2016
deadly,1,2002
deadly,1,2003
deadline,1,2010
dead,1,2002
dead,1,2003
dday,1,2014
dc,1,2003
dc,1,2006
dc,1,2007
dc,1,2008
dc,1,2014
days,1,2002
days,5,2003
days,1,2004
days,3,2005
days,1,2007
days,4,2009
days,2,2010
days,4,2011
days,5,2012
days,2,2013
days,1,2015
day,3,2001
day,4,2002
day,6,2003
day,3,2004
day,5,2005
day,6,2006
day,6,2007
day,4,2008
day,11,2009
day,6,2010
day,4,2011
day,5,2012
day,4,2013
day,8,2014
day,2,2015
day,4,2016
dawned,1,2015
dawn,1,2011
david,1,2004
daunting,1,2012
daughters,1,2002
daughters,3,2013
daughters,1,2014
daughter,1,2001
daughter,2,2007
daughter,1,2014
dates,1,2005
dates,1,2014
date,2,2003
date,1,2015
date,1,2016
data,1,2012
darts,1,2001
darkness,1,2012
darkness,1,2013
darkest,1,2015
dark,1,2006
dark,1,2015
daring,1,2004
darfur,1,2007
dares,1,2016
dare,1,2011
daniel,1,2005
dangers,2,2002
dangers,2,2003
dangers,1,2004
dangers,1,2005
dangers,1,2006
dangers,2,2007
dangers,1,2008
dangers,1,2013
dangerous,1,2001
dangerous,2,2002
dangerous,1,2003
dangerous,5,2004
dangerous,2,2005
dangerous,2,2006
dangerous,2,2008
dangerous,3,2013
dangerous,1,2015
dangerous,1,2016
danger,4,2002
danger,3,2003
danger,5,2004
danger,1,2005
danger,1,2006
danger,3,2007
danger,1,2008
danger,1,2010
danger,2,2012
danger,1,2014
danger,1,2016
danced,1,2011
dan,3,2006
damascus,1,2005
damaged,1,2013
damage,1,2010
damage,1,2014
damage,1,2016
dam,1,2012
dalesandro,1,2007
dairy,1,2012
daily,2,2008
daily,1,2015
dads,1,2006
daddy,1,2002
dad,1,2003
dad,1,2004
dad,1,2005
dad,1,2006
dad,1,2010
dad,1,2014
d,1,2011
cystic,1,2015
cynics,1,2015
cynics,1,2016
cynicism,1,2002
cynicism,1,2010
cynicism,1,2015
cynical,1,2009
cynical,1,2012
cynical,1,2016
cycle,1,2008
cycle,1,2009
cyberthreats,1,2012
cyberattacks,1,2013
cyberattacks,1,2014
cyber,1,2009
cyber,1,2013
cyber,2,2015
cvs,1,2015
cuttingedge,1,2006
cuttingedge,1,2011
cutting,2,2003
cutting,2,2007
cutting,1,2010
cutting,3,2011
cutting,1,2013
cutting,1,2016
cuts,2,2001
cuts,1,2002
cuts,1,2004
cuts,1,2005
cuts,2,2006
cuts,1,2007
cuts,1,2008
cuts,2,2009
cuts,6,2010
cuts,6,2011
cuts,2,2012
cuts,9,2013
cuts,3,2014
cuts,3,2016
cut,1,2001
cut,1,2003
cut,5,2004
cut,2,2005
cut,4,2006
cut,1,2007
cut,3,2008
cut,5,2009
cut,6,2010
cut,4,2011
cut,4,2012
cut,3,2013
cut,4,2014
cut,4,2015
cut,6,2016
customs,1,2015
customers,1,2008
customers,2,2012
customers,1,2013
customers,1,2014
customers,1,2015
customers,1,2016
custom,1,2003
custom,1,2007
custody,1,2003
custody,1,2004
curve,2,2015
curriculums,1,2014
curricula,1,2013
currently,1,2011
current,3,2001
current,2,2003
current,1,2004
current,3,2005
current,2,2007
current,1,2011
curing,1,2015
cures,1,2005
cures,1,2016
cure,1,2009
cure,2,2016
cultures,1,2004
cultures,1,2005
culture,4,2002
culture,1,2003
culture,1,2004
culture,2,2005
culture,2,2006
culture,1,2014
cultural,1,2014
cuban,1,2015
cuban,1,2016
cuba,1,2007
cuba,1,2008
cuba,4,2015
cuba,1,2016
cspan,1,2007
crystal,1,2011
crying,1,2012
crushing,2,2009
crushed,1,2004
crush,1,2015
crumbling,1,2011
crumbling,1,2012
cruise,1,2003
cruelty,1,2003
crucial,3,2003
crucial,1,2011
crowds,1,2001
crowds,1,2003
crowd,1,2013
crowd,1,2014
crossroads,1,2009
crossings,1,2008
crossings,1,2012
crossings,1,2013
crossing,1,2012
cross,1,2004
cross,1,2007
crops,2,2008
critics,1,2001
critics,1,2004
criticism,1,2004
criticism,2,2006
critical,1,2004
critical,1,2006
critical,2,2007
critical,3,2008
critical,2,2009
critical,1,2011
critical,1,2012
critical,1,2014
critical,1,2016
criteria,1,2013
crisscross,1,2015
crisis,1,2001
crisis,2,2002
crisis,1,2003
crisis,1,2006
crisis,11,2009
crisis,3,2010
crisis,2,2011
crisis,4,2012
crisis,3,2013
crisis,2,2014
crisis,5,2015
crisis,3,2016
crises,1,2014
crippling,1,2008
crippling,1,2012
criminals,1,2003
criminals,1,2004
criminals,1,2005
criminals,1,2007
criminals,2,2013
criminal,1,2015
criminal,1,2016
crimes,1,2010
crimes,1,2012
crime,2,2004
crime,1,2005
crime,4,2006
crime,1,2013
crime,1,2015
crew,1,2002
crescent,1,2004
creek,1,2013
creed,3,2002
creed,1,2004
creed,1,2011
creed,1,2014
creed,1,2016
credits,1,2001
credits,1,2002
credits,1,2005
credits,2,2012
credits,2,2013
credit,2,2001
credit,1,2002
credit,1,2003
credit,2,2004
credit,1,2006
credit,1,2008
credit,6,2009
credit,6,2010
credit,3,2011
credit,4,2012
credit,2,2013
credit,3,2014
credit,1,2015
credibly,1,2003
credible,1,2004
credibility,1,2010
credibility,1,2016
creator,1,2006
creativity,1,2006
creativity,1,2011
creativity,1,2012
creative,1,2006
creative,1,2008
creative,1,2016
creation,1,2004
creation,1,2009
creation,1,2010
creation,1,2012
creation,1,2013
creation,1,2016
creating,1,2004
creating,3,2006
creating,1,2008
creating,2,2009
creating,1,2010
creating,2,2012
creating,3,2014
creating,3,2015
creates,1,2002
creates,1,2006
creates,1,2009
creates,2,2012
creates,1,2013
created,1,2001
created,2,2003
created,4,2005
created,1,2006
created,1,2007
created,3,2009
created,3,2010
created,4,2011
created,3,2012
created,2,2013
created,1,2014
created,1,2015
created,2,2016
create,2,2001
create,3,2002
create,1,2003
create,1,2004
create,1,2007
create,4,2008
create,1,2009
create,8,2010
create,4,2011
create,5,2012
create,7,2013
create,9,2014
create,1,2015
create,1,2016
crawford,1,2002
crate,1,2003
crashed,1,2010
craig,1,2014
cracking,1,2002
crack,1,2010
crack,1,2012
covering,1,2014
covered,1,2007
covered,1,2011
covered,2,2014
coverage,5,2001
coverage,3,2002
coverage,3,2003
coverage,8,2004
coverage,1,2005
coverage,2,2006
coverage,1,2007
coverage,1,2008
coverage,1,2009
coverage,4,2010
coverage,3,2011
coverage,1,2012
coverage,3,2014
coverage,1,2015
coverage,2,2016
cover,1,2004
cover,1,2007
cover,2,2010
cover,1,2011
cover,1,2012
cover,1,2014
courts,1,2001
courts,2,2005
courts,3,2006
courts,2,2007
courts,1,2016
court,1,2001
court,1,2004
court,2,2006
court,1,2010
courses,1,2004
courses,2,2006
courses,2,2012
course,1,2001
course,2,2003
course,2,2007
course,3,2008
course,1,2009
course,1,2010
course,3,2011
course,5,2012
course,3,2013
course,2,2014
course,2,2015
course,2,2016
courageous,1,2006
courage,5,2001
courage,2,2002
courage,2,2003
courage,4,2004
courage,2,2005
courage,4,2006
courage,4,2007
courage,3,2008
courage,1,2010
courage,1,2012
courage,3,2013
courage,1,2014
courage,1,2015
courage,1,2016
couples,1,2013
couple,1,2001
county,1,2005
countrys,1,2001
countrys,1,2002
countrys,1,2012
countrys,2,2014
countrys,1,2015
country,12,2001
country,10,2002
country,20,2003
country,11,2004
country,16,2005
country,17,2006
country,14,2007
country,12,2008
country,12,2009
country,13,2010
country,13,2011
country,17,2012
country,13,2013
country,14,2014
country,19,2015
country,12,2016
countries,2,2002
countries,4,2003
countries,2,2004
countries,2,2005
countries,1,2007
countries,1,2008
countries,2,2009
countries,2,2010
countries,3,2011
countries,4,2012
countries,7,2013
countries,3,2014
countries,3,2015
countries,5,2016
countless,1,2011
countless,1,2013
countless,1,2015
counties,1,2006
counterterrorism,1,2011
counterterrorism,2,2013
counterterrorism,1,2014
counterfeit,1,2012
counter,1,2004
counter,1,2010
counter,1,2014
counted,1,2001
count,1,2012
count,1,2016
counsel,1,2005
counsel,1,2006
council,2,2003
council,3,2004
council,1,2007
couldnt,1,2002
couldnt,1,2009
couldnt,1,2011
couldnt,3,2012
couldnt,1,2013
couldnt,3,2014
costs,1,2001
costs,2,2002
costs,1,2003
costs,5,2004
costs,2,2005
costs,2,2006
costs,1,2007
costs,4,2009
costs,2,2010
costs,4,2011
costs,4,2012
costs,5,2013
costs,3,2014
costs,1,2015
costs,1,2016
costly,1,2009
costly,1,2012
costly,1,2014
costly,3,2015
costco,1,2014
cost,2,2001
cost,3,2003
cost,1,2005
cost,3,2006
cost,1,2007
cost,2,2008
cost,11,2009
cost,3,2010
cost,1,2011
cost,1,2012
cost,6,2013
cost,1,2015
cost,2,2016
cory,7,2014
corruption,2,2006
corruption,1,2007
corruption,2,2010
corruption,1,2011
corrosive,1,2010
corrosive,1,2012
correctness,1,2016
correctly,1,2004
correctional,1,2010
correcting,1,2011
corps,6,2002
corps,1,2003
corps,1,2005
corps,1,2006
corps,3,2007
corps,1,2012
corporations,2,2009
corporations,2,2010
corporations,2,2014
corporations,1,2015
corporations,1,2016
corporate,1,2002
corporate,2,2003
corporate,1,2004
corporate,1,2005
corporate,3,2011
corporate,2,2013
corporate,1,2014
corporate,2,2016
corners,1,2006
corner,1,2010
corner,1,2011
corn,1,2006
coretta,1,2006
core,1,2010
core,1,2012
core,1,2013
core,1,2014
cordray,1,2012
cops,1,2010
cops,2,2012
cops,1,2013
copouts,1,2012
cop,1,2016
cooperation,1,2001
cooperation,1,2002
cooperation,2,2011
cooperation,1,2012
cooperation,1,2014
cooperation,1,2015
cooperation,1,2016
cooperating,1,2005
cooperate,1,2003
cooperate,1,2008
cool,1,2010
cook,1,2014
convinces,1,2014
convinced,1,2010
convinced,1,2012
convinced,1,2013
convinced,1,2014
convince,1,2005
convince,1,2014
convictions,3,2007
convictions,1,2010
conviction,2,2003
conviction,1,2005
conviction,1,2011
convicted,1,2004
conveyed,1,2004
converting,1,2015
conversation,1,2009
conventional,1,2016
convention,1,2008
convene,1,2003
convene,1,2008
controversy,1,2010
controversies,1,2015
controls,1,2010
controls,1,2016
control,1,2001
control,3,2003
control,2,2004
control,2,2005
control,3,2006
control,2,2007
control,2,2008
control,1,2009
control,1,2010
control,1,2011
control,5,2012
control,2,2013
control,3,2016
contributor,1,2011
contributions,1,2001
contributions,1,2004
contributions,1,2005
contributions,1,2010
contributions,1,2012
contributing,1,2012
contribute,1,2010
contribute,2,2014
contribute,1,2015
contrast,1,2008
contrary,1,2003
contradicts,1,2016
contracts,1,2004
contracts,1,2009
contracts,1,2016
contractors,1,2014
contract,1,2004
continuity,1,2009
continuing,1,2004
continuing,1,2005
continuing,1,2006
continuing,1,2010
continues,2,2002
continues,1,2007
continues,1,2008
continued,1,2003
continued,1,2004
continued,1,2006
continued,2,2009
continued,1,2010
continued,1,2013
continue,4,2001
continue,2,2002
continue,6,2003
continue,7,2004
continue,6,2005
continue,5,2006
continue,9,2007
continue,6,2008
continue,2,2009
continue,9,2010
continue,2,2011
continue,1,2012
continue,6,2013
continue,4,2014
continue,5,2015
continue,1,2016
continually,1,2010
contingency,1,2001
contingenciesand,1,2001
continents,1,2002
continent,2,2003
continent,1,2007
continent,1,2011
contested,1,2016
contest,1,2003
contentious,2,2010
contentious,2,2011
content,1,2005
contend,1,2001
contempt,1,2003
contemplating,1,2011
containing,1,2002
containing,1,2008
contained,2,2003
contain,3,2012
contagion,1,2007
contact,1,2010
consumption,1,2008
consumers,1,2004
consumers,1,2009
consumers,1,2010
consumers,2,2012
consumers,2,2013
consumer,1,2008
consumer,1,2011
consumer,1,2012
consumer,1,2015
consumed,1,2009
consumed,1,2012
consumed,1,2014
consumed,1,2015
consume,1,2014
consultation,1,2005
consultation,1,2007
consult,1,2003
constructive,2,2016
construction,1,2001
construction,1,2004
construction,1,2010
construction,1,2011
construction,4,2012
construction,1,2013
construction,1,2014
construction,3,2015
constructing,1,2009
constructing,1,2013
constructed,1,2011
constrained,1,2015
constitutional,1,2004
constitutional,2,2005
constitutional,1,2006
constitutional,1,2014
constitution,1,2001
constitution,1,2004
constitution,1,2005
constitution,2,2006
constitution,2,2007
constitution,2,2008
constitution,2,2010
constitution,1,2011
constitution,1,2013
constitution,1,2016
constitute,1,2002
constant,2,2003
constant,2,2015
conspiracy,1,2006
conspiracies,1,2003
consolidate,1,2011
consolidate,1,2012
consolidate,1,2016
consistent,1,2010
consistent,2,2013
consign,1,2009
considered,1,2003
consider,2,2003
consider,1,2004
consider,2,2010
consider,1,2013
conserve,1,2007
conservative,1,2005
conservative,1,2012
conservative,1,2014
conservative,1,2015
conservation,3,2001
conservation,1,2002
conservation,1,2003
conservation,1,2004
conservation,1,2005
consequential,1,2002
consequential,1,2006
consequential,1,2011
consequences,1,2004
consequences,1,2007
consequences,1,2010
consequences,1,2013
consequence,1,2003
consequence,1,2004
consequence,1,2005
consequence,1,2006
consequence,1,2014
consensus,1,2012
conscience,2,2001
conscience,2,2006
conscience,3,2007
conscience,1,2008
conscience,1,2009
conrad,1,2010
conquest,2,2003
conquer,1,2009
connects,1,2016
connection,1,2011
connecting,1,2011
connecting,1,2013
connecting,2,2014
connecting,1,2015
connected,1,2010
connected,1,2012
connected,1,2014
connect,1,2006
connect,2,2014
congressmen,1,2009
congressman,2,2001
congressman,1,2002
congressman,1,2005
congressman,2,2007
congressman,1,2016
congressional,1,2008
congressional,1,2010
congressional,1,2014
congressional,2,2016
congresses,1,2003
congresses,1,2006
congress,6,2001
congress,9,2002
congress,10,2003
congress,12,2004
congress,15,2005
congress,12,2006
congress,12,2007
congress,27,2008
congress,10,2009
congress,10,2010
congress,10,2011
congress,15,2012
congress,17,2013
congress,20,2014
congress,13,2015
congress,5,2016
congregations,1,2004
congratulations,1,2007
congratulating,1,2011
congratulate,1,2007
congo,1,2007
confusing,2,2012
confronts,1,2007
confronting,2,2001
confronting,1,2003
confronting,1,2004
confronting,4,2008
confronting,1,2010
confronted,1,2003
confronted,1,2005
confronted,1,2010
confront,3,2001
confront,3,2003
confront,3,2004
confront,1,2005
confront,4,2006
confront,2,2007
confront,2,2008
confront,3,2009
confront,1,2011
confound,1,2003
conflicts,1,2014
conflicts,2,2015
conflicts,2,2016
conflict,1,2002
conflict,1,2006
conflict,3,2007
conflict,1,2014
conflict,2,2015
conflict,1,2016
confirms,1,2002
confirming,1,2006
confirmed,1,2002
confirmed,1,2003
confirmation,1,2008
confirmation,1,2010
confirm,1,2004
confidently,1,2006
confident,1,2003
confident,1,2004
confident,1,2005
confident,4,2006
confident,1,2008
confident,1,2010
confident,1,2012
confident,2,2014
confident,1,2016
confidence,1,2001
confidence,1,2002
confidence,3,2003
confidence,2,2004
confidence,3,2005
confidence,1,2006
confidence,2,2007
confidence,1,2008
confidence,7,2009
confidence,1,2012
confidence,2,2013
confidence,1,2014
confidence,2,2016
confessions,1,2003
conferences,1,2009
confederation,1,2008
conductwere,1,2003
conducting,1,2004
conducting,1,2013
conducted,1,2006
conduct,1,2002
conduct,2,2003
conduct,1,2004
conduct,1,2006
conditions,1,2005
conditions,1,2007
conditions,2,2008
conditions,1,2009
conditions,2,2010
conditions,1,2015
condition,1,2011
condition,2,2014
condescending,1,2004
condemns,1,2015
condemn,1,2015
concrete,2,2014
conclusive,1,2007
conclusion,1,2011
concluded,2,2003
concessions,1,2003
concerns,1,2001
concerns,1,2006
concerns,1,2009
concerns,1,2011
concerned,1,2001
concerned,1,2005
concerned,1,2006
concern,1,2008
concern,3,2009
concern,1,2013
concern,1,2016
concentrated,1,2016
concentrate,1,2008
concentrate,1,2014
conceive,1,2013
concealed,1,2004
comrades,2,2014
comrade,1,2006
computers,1,2011
computers,1,2013
computerizing,1,2004
computer,2,2011
computer,1,2012
computer,2,2016
compromise,1,2011
compromise,1,2013
compromise,1,2014
compromise,1,2016
comprehensive,2,2003
comprehensive,2,2005
comprehensive,1,2007
comprehensive,3,2009
comprehensive,1,2010
comprehensive,3,2012
comprehensive,4,2013
comprehensive,1,2015
compounded,1,2010
compound,1,2012
complicit,1,2006
complicated,1,2001
complicated,1,2008
complicated,1,2010
complicated,1,2011
complicated,1,2013
complicated,1,2014
complex,1,2006
complex,1,2010
complex,1,2014
completing,1,2010
completely,1,2002
completely,1,2009
complete,1,2001
complete,1,2002
complete,1,2004
complete,1,2007
complete,2,2008
complete,2,2009
complete,2,2013
complete,2,2014
complain,1,2012
complacent,1,2006
competitors,1,2006
competitors,1,2010
competitors,1,2012
competitivenessthis,1,2015
competitiveness,2,2006
competitiveness,1,2008
competitive,2,2005
competitive,8,2006
competitive,1,2007
competitive,1,2008
competitive,1,2009
competitive,1,2010
competitive,1,2011
competitive,2,2015
competition,1,2004
competition,1,2006
competition,1,2008
competition,1,2010
competition,3,2011
competition,1,2012
competition,1,2013
competition,1,2014
competition,1,2015
competition,1,2016
competes,1,2006
competent,1,2005
competent,2,2011
compete,3,2006
compete,3,2008
compete,3,2009
compete,1,2010
compete,5,2011
compassionate,1,2006
compassionate,3,2008
compassion,3,2001
compassion,3,2002
compassion,4,2003
compassion,4,2004
compassion,1,2005
compassion,4,2006
compassion,1,2007
compassion,1,2008
compared,1,2010
compare,1,2007
compare,1,2013
companys,1,2003
companys,1,2015
company,1,2001
company,1,2002
company,2,2007
company,2,2009
company,3,2010
company,8,2011
company,7,2012
company,1,2013
company,1,2016
companionship,1,2003
companies,1,2003
companies,1,2007
companies,1,2008
companies,6,2010
companies,7,2011
companies,11,2012
companies,3,2013
companies,5,2014
companies,4,2015
companies,2,2016
commutes,1,2014
commuters,1,2006
communitybased,1,2004
community,4,2001
community,2,2004
community,5,2005
community,1,2008
community,3,2009
community,3,2010
community,3,2011
community,6,2012
community,1,2013
community,7,2014
community,7,2015
community,3,2016
communities,3,2002
communities,1,2003
communities,1,2004
communities,1,2007
communities,2,2008
communities,1,2009
communities,3,2010
communities,4,2011
communities,1,2012
communities,8,2013
communities,7,2014
communities,4,2016
communism,1,2003
communism,1,2005
communications,1,2003
communications,1,2006
communications,1,2007
communications,1,2008
commonwealths,1,2014
commonsense,1,2009
commonsense,1,2011
commonsense,1,2013
common,1,2001
common,1,2002
common,1,2004
common,1,2005
common,1,2008
common,2,2009
common,4,2010
common,2,2011
common,4,2012
common,1,2014
common,3,2015
common,1,2016
commodity,1,2005
committee,1,2007
committee,1,2008
committed,2,2004
committed,2,2006
committed,1,2007
committed,1,2008
committed,2,2009
committed,1,2010
committed,1,2014
committed,3,2015
commitments,1,2002
commitments,1,2004
commitments,2,2006
commitments,2,2007
commitments,1,2008
commitments,1,2012
commitments,1,2014
commitment,2,2001
commitment,3,2003
commitment,2,2004
commitment,4,2005
commitment,2,2006
commitment,2,2007
commitment,1,2008
commitment,3,2009
commitment,2,2010
commitment,2,2011
commitment,4,2012
commitment,2,2013
commitment,3,2014
commitment,3,2015
commitment,3,2016
commit,1,2002
commit,2,2003
commit,1,2004
commit,1,2005
commit,1,2009
commit,2,2015
commissions,1,2010
commission,2,2001
commission,2,2006
commission,3,2010
commission,1,2011
commission,2,2013
commission,1,2014
commerce,1,2001
commerce,1,2006
commerce,1,2009
commerce,1,2011
commerce,1,2014
commerce,2,2016
commanders,1,2003
commanders,2,2005
commanders,1,2006
commanders,1,2007
commanders,2,2008
commanderinchief,1,2013
commanderinchief,1,2014
commander,1,2008
commander,1,2015
commanded,1,2007
commandandcontrol,1,2003
command,1,2005
coming,1,2001
coming,2,2005
coming,1,2006
coming,3,2007
coming,5,2008
coming,1,2009
coming,1,2010
coming,3,2011
coming,1,2013
coming,4,2014
coming,1,2015
coming,1,2016
comfortingand,1,2004
comforted,1,2002
comforted,1,2006
comforted,1,2009
comfortable,1,2001
comfortable,1,2007
comfort,1,2002
comfort,1,2006
comes,3,2001
comes,2,2003
comes,2,2004
comes,2,2006
comes,2,2007
comes,1,2008
comes,3,2009
comes,1,2010
comes,4,2011
comes,2,2012
comes,1,2014
comes,3,2015
comes,4,2016
come,7,2001
come,1,2002
come,4,2003
come,6,2004
come,3,2005
come,6,2006
come,4,2007
come,11,2008
come,6,2009
come,9,2010
come,13,2011
come,6,2012
come,8,2013
come,8,2014
come,5,2015
come,5,2016
combined,1,2006
combined,1,2015
combined,1,2016
combine,1,2015
combination,1,2005
combating,1,2011
combat,1,2002
combat,1,2004
combat,1,2007
combat,1,2008
combat,1,2009
combat,1,2010
combat,1,2011
combat,1,2012
combat,2,2013
combat,1,2014
combat,5,2015
coma,1,2014
colors,1,2012
colorado,1,2011
colorado,1,2015
color,1,2014
colonel,1,2004
colombia,2,2008
colombia,1,2010
colombia,1,2011
colombia,1,2012
colombia,1,2016
colleges,1,2002
colleges,1,2004
colleges,1,2005
colleges,2,2010
colleges,3,2011
colleges,4,2012
colleges,4,2013
colleges,3,2014
colleges,2,2015
college,2,2001
college,1,2004
college,2,2005
college,1,2008
college,10,2009
college,6,2010
college,7,2011
college,8,2012
college,3,2013
college,7,2014
college,10,2015
college,3,2016
collective,1,2008
collective,1,2014
collective,2,2016
collection,1,2002
collection,1,2005
collection,1,2015
collected,1,2001
collected,1,2014
colleague,1,2011
collapsing,1,2005
collapsed,1,2009
collapsed,1,2012
collapse,1,2010
collapse,1,2012
collapse,1,2013
collaboration,1,2013
cole,1,2003
cold,1,2001
cold,1,2009
cold,2,2014
cold,1,2016
coincidence,1,2013
coffee,1,2002
coding,1,2015
codify,1,2004
code,2,2001
code,3,2005
code,1,2007
code,1,2008
code,1,2009
code,2,2011
code,3,2012
code,3,2013
code,2,2014
code,2,2015
code,1,2016
coburn,1,2012
cobra,1,2010
coasts,1,2004
coastal,1,2014
coast,1,2002
coast,1,2006
coast,1,2007
coast,2,2008
coast,1,2009
coast,1,2015
coalitions,1,2005
coalitions,1,2011
coalitions,1,2012
coalitions,1,2015
coalition,4,2002
coalition,3,2003
coalition,3,2004
coalition,3,2005
coalition,2,2006
coalition,1,2007
coalition,2,2008
coalition,2,2013
coalition,1,2014
coalition,2,2015
coalition,2,2016
coalfired,1,2006
coal,1,2005
coal,1,2007
coal,1,2008
coal,1,2009
coal,1,2010
coal,1,2011
coal,2,2016
coaching,1,2010
coaches,1,2004
coaches,1,2005
coached,1,2003
coach,1,2007
closing,1,2005
closing,1,2007
closing,1,2009
closest,1,2004
closest,1,2006
closest,1,2012
closes,1,2005
closer,3,2002
closer,1,2006
closer,1,2010
closer,1,2014
closer,1,2015
closely,1,2002
closely,2,2003
closely,1,2005
closely,1,2006
closed,1,2010
close,1,2007
close,2,2009
close,2,2010
close,3,2014
close,4,2015
close,1,2016
cloning,1,2003
cloning,1,2006
cloning,1,2008
clocked,1,2016
clock,1,2011
clock,1,2015
clinton,1,2004
clinton,1,2005
clinton,1,2006
clinton,1,2012
clinging,1,2012
climb,1,2013
climate,1,2007
climate,1,2008
climate,1,2009
climate,3,2010
climate,1,2012
climate,3,2013
climate,3,2014
climate,4,2015
climate,4,2016
client,1,2010
click,1,2011
cleveland,1,2012
clerksthey,1,2014
clerical,1,2006
cleo,1,2013
clearly,1,2003
clearly,1,2009
clearly,1,2010
clearing,1,2006
clearing,1,2008
clearing,1,2012
cleareyed,1,2014
cleareyed,1,2016
clearer,1,2007
cleared,1,2013
clear,1,2001
clear,3,2002
clear,2,2003
clear,1,2004
clear,4,2005
clear,2,2006
clear,4,2007
clear,5,2008
clear,1,2009
clear,3,2010
clear,4,2011
clear,1,2012
